"ID","Start_time","Completion_time","StudentID","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharum","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
18,2022-11-21 13:07:43,2022-11-21 13:10:28,10686258,"2022-03","Cornus florida",,,"CC1720*01",,,,,,,,,"100","100",2022-11-21,
19,2022-11-21 13:23:55,2022-11-21 13:24:27,70796383,"2022-02","Acer rubrum","CC2943*02",,,,,,,,,,,"100","100",2022-11-21,
20,2022-11-21 13:24:33,2022-11-21 13:25:13,70796383,"2022-02","Pinus strobus",,,,,,,"98P136*01",,,,,"7","5",2022-11-21,
21,2022-11-21 13:26:39,2022-11-21 13:28:56,60565243,"2022-03","Acer saccharum",,"CC6259*03",,,,,,,,,,"100","99",2022-11-21,
22,2022-11-21 13:29:01,2022-11-21 13:29:54,60565243,"2022-03","Acer saccharum",,"CC6403*01",,,,,,,,,,"100","100",2022-11-21,
23,2022-11-21 14:53:47,2022-11-21 14:55:13,13071796,"2022-03","Pinus strobus",,,,,,,"98P136*01",,,,,"5","10",2022-11-21,
24,2022-11-21 14:54:21,2022-11-21 14:55:16,96714162,"2022-03","Pinus strobus",,,,,,,"CC4676*03",,,,,"7","20",2022-11-21,
25,2022-11-21 14:55:20,2022-11-21 14:55:58,96714162,"2022-03","Quercus rubra",,,,,,,,,,"98P021*03",,"100","88",2022-11-21,
26,2022-11-21 14:55:26,2022-11-21 15:00:13,13071796,"2022-03","Pinus strobus",,,,,,,"CC5067*02",,,,,"3","20",2022-11-21,
27,2022-11-21 15:07:51,2022-11-21 15:08:33,58463849,"2022-03","Ostrya virginiana",,,,,,"20090257*06",,,,,,"100","55",2022-11-21,
28,2022-11-21 15:02:09,2022-11-21 15:09:17,97983808,"2022-03","Quercus alba",,,,,,,,,"CC4955*01",,,"100","95",2022-11-21,
29,2022-11-21 15:09:20,2022-11-21 15:10:05,97983808,"2022-03","Quercus alba",,,,,,,,,"CC4955*02",,,"100","90",2022-11-21,
30,2022-11-21 15:08:50,2022-11-21 15:10:21,58463849,"2022-03","Ostrya virginiana",,,,,,"20090257*07",,,,,,"100","52",2022-11-21,
31,2022-11-21 15:40:48,2022-11-21 15:41:34,94078969,"2022-03","Platanus occidentalis",,,,,,,,"CC1666*01",,,,"100","85",2022-11-21,
32,2022-11-21 15:41:38,2022-11-21 15:42:14,94078969,"2022-03","Acer saccharum",,"CC5899*02",,,,,,,,,,"100","98",2022-11-21,
33,2022-11-21 15:43:34,2022-11-21 15:45:22,88919043,"2022-02","Metasequoia glyptostroboides",,,,,"CC1126*01",,,,,,,"100","4",2022-11-21,
34,2022-11-21 15:46:34,2022-11-21 15:48:24,88919043,"2022-02","Pinus strobus",,,,,,,"CC4676*03",,,,,"0","1",2022-11-21,
35,2022-11-21 16:05:43,2022-11-21 16:06:41,70725194,"2022-03","Ostrya virginiana",,,,,,"20090257*02",,,,,,"100","99.8",2022-11-21,
36,2022-11-21 16:06:47,2022-11-21 16:07:27,70725194,"2022-03","Ulmus americana",,,,,,,,,,,"CC5425*16","100","100",2022-11-21,
37,2022-11-21 16:18:13,2022-11-21 16:18:41,85388431,"2022-02","Acer rubrum","CC2943*02",,,,,,,,,,,"100","100",2022-11-21,
38,2022-11-21 16:18:45,2022-11-21 16:19:36,85388431,"2022-02","Quercus alba",,,,,,,,,"CC4955*02",,,"100","60",2022-11-21,
39,2022-11-21 16:28:34,2022-11-21 16:29:15,51159262,"2022-02","Cornus florida",,,"CC0549*01",,,,,,,,,"100","100",2022-11-21,
40,2022-11-21 16:29:18,2022-11-21 16:29:54,51159262,"2022-02","Ostrya virginiana",,,,,,"20110263*01",,,,,,"100","100",2022-11-21,
41,2022-11-21 17:26:16,2022-11-21 17:27:21,49995358,"2022-03","Platanus occidentalis",,,,,,,,"CC5484*02",,,,"100","98",2022-11-20,
42,2022-11-21 17:27:26,2022-11-21 17:28:27,49995358,"2022-03","Platanus occidentalis",,,,,,,,"CC5484*01",,,,"100","90",2022-11-20,
43,2022-11-21 17:59:12,2022-11-21 18:02:04,83823414,"2022-02","Acer rubrum","CC6281*02",,,,,,,,,,,"0","100",2022-11-21,
44,2022-11-21 18:01:25,2022-11-21 18:02:50,87530724,"2022-02","Quercus alba",,,,,,,,,"CC6631*01",,,"100","95",2022-11-21,
45,2022-11-21 18:02:08,2022-11-21 18:02:53,83823414,"2022-02","Ulmus americana",,,,,,,,,,,"CC6405*01","0","100",2022-11-21,
46,2022-11-21 18:02:53,2022-11-21 18:03:37,87530724,"2022-02","Ostrya virginiana",,,,,,"CC1648*01",,,,,,"100","100",2022-11-21,
47,2022-11-21 20:35:43,2022-11-21 20:36:50,69373498,"2022-03","Platanus occidentalis",,,,,,,,"CC2662*01",,,,"100","89",2022-11-21,
48,2022-11-21 20:36:54,2022-11-21 20:37:34,69373498,"2022-03","Metasequoia glyptostroboides",,,,,"20000146*03",,,,,,,"100","100",2022-11-21,
49,2022-11-21 21:21:10,2022-11-21 21:22:50,39531346,"2022-02","Platanus occidentalis",,,,,,,,"CC5484*01",,,,"0","98",2022-11-21,
50,2022-11-21 21:22:53,2022-11-21 21:23:41,39531346,"2022-02","Quercus rubra",,,,,,,,,,"89P063*08",,"100","99",2022-11-21,
51,2022-11-22 10:49:46,2022-11-22 10:50:25,76160603,"2022-02","Fagus grandifolia/sylvatica",,,,"CC1245*01",,,,,,,,"50","60",2022-11-22,"Most leaves and some branches fell"
52,2022-11-22 11:39:33,2022-11-22 11:41:35,23617053,"2022-03","Quercus alba",,,,,,,,,"CC4955*03",,,"100","45",2022-11-22,
53,2022-11-22 11:41:38,2022-11-22 11:42:09,23617053,"2022-03","Ulmus americana",,,,,,,,,,,"CC6859*01","100","100",2022-11-22,
54,2022-11-22 11:43:01,2022-11-22 11:43:36,43049858,"2022-03","Acer saccharum",,"CC4333*01",,,,,,,,,,"100","100",2022-11-22,
55,2022-11-22 11:43:38,2022-11-22 11:43:59,43049858,"2022-03","Acer saccharum",,"CC4331*01",,,,,,,,,,"100","100",2022-11-22,
56,2022-11-22 11:47:44,2022-11-22 11:53:59,91684787,"2022-03","Metasequoia glyptostroboides",,,,,"CC0074*01",,,,,,,"80","25",2022-11-22,
57,2022-11-22 11:54:03,2022-11-22 11:55:03,91684787,"2022-03","Ostrya virginiana",,,,,,"CC9244*01",,,,,,"95","95",2022-11-22,
58,2022-11-22 12:01:04,2022-11-22 12:01:48,51419026,"2022-02","Cornus florida",,,"CC0549*01",,,,,,,,,"100","100",2022-11-22,
59,2022-11-22 12:01:55,2022-11-22 12:06:37,51419026,"2022-02","Fagus grandifolia/sylvatica",,,,"CC0255*01",,,,,,,,"100","85",2022-11-22,
60,2022-11-22 12:36:24,2022-11-22 12:37:18,63036438,"2022-03","Ostrya virginiana",,,,,,"20070191*02",,,,,,"100","98",2022-11-22,
61,2022-11-22 12:37:23,2022-11-22 12:38:20,63036438,"2022-03","Pinus strobus",,,,,,,"CC5067*01",,,,,"70","13",2022-11-22,
62,2022-11-22 12:49:39,2022-11-22 12:50:14,87991316,"2022-02","Acer rubrum","CC1719*02",,,,,,,,,,,"100","99.8",2022-11-21,
63,2022-11-22 12:50:21,2022-11-22 12:50:48,87991316,"2022-02","Acer saccharum",,"CC5899*02",,,,,,,,,,"100","99.5",2022-11-21,
64,2022-11-22 13:10:11,2022-11-22 13:11:17,76913790,"2022-02","Platanus occidentalis",,,,,,,,"CC5484*04",,,,"80","7",2022-11-22,
65,2022-11-22 13:11:20,2022-11-22 13:12:05,76913790,"2022-02","Ostrya virginiana",,,,,,"CC9244*01",,,,,,"100","100",2022-11-22,
66,2022-11-22 13:46:44,2022-11-22 13:48:20,27238036,"2022-03","Acer rubrum","CC2943*03",,,,,,,,,,,"100","100",2022-11-22,
67,2022-11-22 13:48:25,2022-11-22 13:48:59,27238036,"2022-03","Cornus florida",,,"CC1720*02",,,,,,,,,"100","100",2022-11-22,
68,2022-11-22 14:02:37,2022-11-22 14:03:22,45305292,"2022-03","Pinus strobus",,,,,,,"CC4635*01",,,,,"20","10",2022-11-22,
69,2022-11-22 14:03:25,2022-11-22 14:03:56,45305292,"2022-03","Pinus strobus",,,,,,,"CC4636*02",,,,,"20","10",2022-11-22,
70,2022-11-22 14:15:14,2022-11-22 14:16:52,33836843,"2022-02","Acer rubrum","CC6341*01",,,,,,,,,,,"100","95",2022-11-22,
71,2022-11-22 14:16:55,2022-11-22 14:17:33,33836843,"2022-02","Acer saccharum",,"CC6259*01",,,,,,,,,,"100","90",2022-11-22,
72,2022-11-22 14:25:33,2022-11-22 14:26:20,33554723,"2022-02","Acer saccharum",,"CC6530*01",,,,,,,,,,"0","100",2022-11-22,
73,2022-11-22 14:26:25,2022-11-22 14:26:54,33554723,"2022-02","Ulmus americana",,,,,,,,,,,"CC6249*01","0","100",2022-11-22,
74,2022-11-22 15:01:16,2022-11-22 15:02:49,17900770,"2022-02","Cornus florida",,,"20160323*01",,,,,,,,,"100","100",2022-11-22,
75,2022-11-22 15:01:26,2022-11-22 15:03:43,65254846,"2022-03","Metasequoia glyptostroboides",,,,,"CC1126*01",,,,,,,"100","75",2022-11-22,
76,2022-11-22 15:02:52,2022-11-22 15:03:48,17900770,"2022-02","Fagus grandifolia/sylvatica",,,,"CC0139*01",,,,,,,,"100","85",2022-11-22,
77,2022-11-22 15:06:16,2022-11-22 15:08:58,19787113,"2022-03","Ostrya virginiana",,,,,,"20090257*07",,,,,,"100","99",2022-11-22,
78,2022-11-22 15:09:04,2022-11-22 15:10:50,19787113,"2022-03","Ostrya virginiana",,,,,,"20070191*02",,,,,,"100","88",2022-11-22,
79,2022-11-22 15:13:06,2022-11-22 15:14:03,42334827,"2022-03","Acer rubrum","CC6281*01",,,,,,,,,,,"100","99",2022-11-21,
80,2022-11-22 15:14:15,2022-11-22 15:15:34,42334827,"2022-03","Quercus alba",,,,,,,,,"CC0314*01",,,"100","90",2022-11-21,
81,2022-11-22 15:26:22,2022-11-22 15:27:58,27300068,"2022-03","Cornus florida",,,"CC0364*01",,,,,,,,,"100","100",2022-11-22,
82,2022-11-22 15:28:01,2022-11-22 15:29:15,27300068,"2022-03","Metasequoia glyptostroboides",,,,,"CC0357*01",,,,,,,"100","50",2022-11-22,
83,2022-11-22 15:40:42,2022-11-22 15:42:19,33692750,"2022-02","Pinus strobus",,,,,,,"CC4611*01",,,,,"40","0",2022-11-22,
84,2022-11-22 15:42:22,2022-11-22 15:45:43,33692750,"2022-02","Quercus alba",,,,,,,,,"CC4600*01",,,"100","99",2022-11-22,
85,2022-11-22 16:11:32,2022-11-22 16:13:08,80439494,"2022-03","Platanus occidentalis",,,,,,,,"CC5484*01",,,,"98","90",2022-11-22,
86,2022-11-22 16:13:12,2022-11-22 16:14:41,80439494,"2022-03","Quercus rubra",,,,,,,,,,"94N379*07",,"100","98",2022-11-22,
87,2022-11-22 16:21:24,2022-11-22 16:21:44,81315866,"2022-02","Ulmus americana",,,,,,,,,,,"CC6397*02","0","1",2022-11-22,
88,2022-11-22 15:46:11,2022-11-22 16:24:06,81315866,"2022-02","Quercus alba",,,,,,,,,"CC6390*01",,,"0","1",2022-11-22,
89,2022-11-22 16:27:27,2022-11-22 16:29:38,82521241,"2022-02","Ulmus americana",,,,,,,,,,,"CC5459*02","0","100",2022-11-21,
90,2022-11-22 16:29:51,2022-11-22 16:30:41,82521241,"2022-02","Ulmus americana",,,,,,,,,,,"CC6943*01","0","100",2022-11-21,
91,2022-11-22 16:51:37,2022-11-22 16:52:40,57180792,"2022-02","Metasequoia glyptostroboides",,,,,"CC1126*01",,,,,,,"100","75",2022-11-22,
92,2022-11-22 16:52:57,2022-11-22 16:53:58,57180792,"2022-02","Cornus florida",,,"CC7298*02",,,,,,,,,"100","99",2022-11-22,
93,2022-11-22 17:30:36,2022-11-22 17:33:10,74247973,"2022-03","Ulmus americana",,,,,,,,,,,"CC5459*03","100","99",2022-11-22,
94,2022-11-22 17:33:14,2022-11-22 17:34:33,74247973,"2022-03","Quercus rubra",,,,,,,,,,"89P063*03",,"100","96",2022-11-22,
95,2022-11-22 18:16:56,2022-11-22 18:18:54,90361499,"2022-02","Platanus occidentalis",,,,,,,,"CC0016*01",,,,"100","90",2022-11-22,
96,2022-11-22 18:18:56,2022-11-22 18:19:47,90361499,"2022-02","Metasequoia glyptostroboides",,,,,"CC0074*01",,,,,,,"100","50",2022-11-22,
97,2022-11-22 22:36:01,2022-11-22 22:39:38,12269498,"2022-02","Acer rubrum","CC6281*02",,,,,,,,,,,"100","95",2022-11-22,
98,2022-11-22 22:39:41,2022-11-22 22:40:22,12269498,"2022-02","Ulmus americana",,,,,,,,,,,"CC6249*01","100","100",2022-11-22,
99,2022-11-22 23:21:17,2022-11-22 23:22:31,41606970,"2022-03","Cornus florida",,,"CC1720*01",,,,,,,,,"100","100",2022-11-21,
100,2022-11-22 23:22:35,2022-11-22 23:23:23,41606970,"2022-03","Platanus occidentalis",,,,,,,,"CC5484*05",,,,"100","98",2022-11-21,
101,2022-11-23 09:55:43,2022-11-23 09:59:31,27376176,"2022-03","Ostrya virginiana",,,,,,"20070191*04",,,,,,"100","98",2022-11-21,
102,2022-11-23 09:55:44,2022-11-23 10:00:15,27376176,"2022-03","Platanus occidentalis",,,,,,,,"CC5484*01",,,,"100","85",2022-11-21,
103,2022-11-23 10:32:57,2022-11-23 10:33:57,59891027,"2022-02","Quercus rubra",,,,,,,,,,"CC2536*01",,"100","75",2022-11-22,
104,2022-11-23 10:34:00,2022-11-23 10:34:30,59891027,"2022-02","Metasequoia glyptostroboides",,,,,"CC4184*01",,,,,,,"95","65",2022-11-22,
105,2022-11-23 10:34:16,2022-11-23 10:36:30,31419510,"2022-03","Fagus grandifolia/sylvatica",,,,"CC0182*01",,,,,,,,"100","80",2022-11-23,
106,2022-11-23 10:36:37,2022-11-23 10:38:35,31419510,"2022-03","Fagus grandifolia/sylvatica",,,,"CC0190*01",,,,,,,,"90","55",2022-11-23,
107,2022-11-23 11:42:20,2022-11-23 11:43:22,43921507,"2022-03","Pinus strobus",,,,,,,"CC4611*01",,,,,"60","30",2022-11-22,
108,2022-11-23 11:43:25,2022-11-23 11:44:10,43921507,"2022-03","Quercus rubra",,,,,,,,,,"20080059*15",,"100","99",2022-11-22,
109,2022-11-23 11:43:43,2022-11-23 11:44:39,58102957,"2022-02","Pinus strobus",,,,,,,"CC5067*01",,,,,"35","25",2022-11-23,
110,2022-11-23 11:44:42,2022-11-23 11:45:13,58102957,"2022-02","Pinus strobus",,,,,,,"CC5067*02",,,,,"35","25",2022-11-23,
111,2022-11-23 12:48:39,2022-11-23 12:51:04,46729162,"2022-02","Pinus strobus",,,,,,,"98P136*01",,,,,"15","26",2022-11-23,
112,2022-11-23 12:51:13,2022-11-23 12:52:14,46729162,"2022-02","Ostrya virginiana",,,,,,"20070191*02",,,,,,"100","98",2022-11-23,
113,2022-11-23 13:14:52,2022-11-23 13:15:51,33573738,"2022-03","Metasequoia glyptostroboides",,,,,"20080508*01",,,,,,,"100","98",2022-11-21,
114,2022-11-23 13:15:55,2022-11-23 13:17:17,33573738,"2022-03","Quercus alba",,,,,,,,,"CC0320*01",,,"100","95",2022-11-21,
115,2022-11-23 13:37:57,2022-11-23 13:38:59,17287226,"2022-02","Quercus alba",,,,,,,,,"CC4955*01",,,"100","100",2022-11-23,
116,2022-11-23 13:39:03,2022-11-23 13:40:23,17287226,"2022-02","Ulmus americana",,,,,,,,,,,"CC6943*01","100","60",2022-11-23,
117,2022-11-23 15:26:36,2022-11-23 15:28:44,50553042,"2022-03","Ulmus americana",,,,,,,,,,,"CC6397*02","100","100",2022-11-23,
118,2022-11-23 15:29:38,2022-11-23 15:30:15,50553042,"2022-03","Quercus alba",,,,,,,,,"CC4600*01",,,"100","100",2022-11-23,
119,2022-11-23 15:53:36,2022-11-23 15:54:31,67257484,"2022-02","Metasequoia glyptostroboides",,,,,"CC3963*01",,,,,,,"100","88",2022-11-23,
120,2022-11-23 16:16:35,2022-11-23 16:17:28,62096108,"2022-03","Ulmus americana",,,,,,,,,,,"CC6283*01","100","100",2022-11-21,
121,2022-11-23 16:17:31,2022-11-23 16:18:19,62096108,"2022-03","Ulmus americana",,,,,,,,,,,"CC6397*02","100","100",2022-11-21,
122,2022-11-23 16:57:53,2022-11-23 16:59:05,28121606,"2022-02","Fagus grandifolia/sylvatica",,,,"CC1623*01",,,,,,,,"100","80",2022-11-22,
123,2022-11-23 16:59:09,2022-11-23 17:00:48,28121606,"2022-02","Quercus alba",,,,,,,,,"CC6651*01",,,"100","98",2022-11-22,
124,2022-11-23 17:25:18,2022-11-23 17:26:08,95909722,"2022-03","Metasequoia glyptostroboides",,,,,"CC3963*01",,,,,,,"100","80",2022-11-23,
125,2022-11-23 17:26:13,2022-11-23 17:27:11,95909722,"2022-03","Quercus rubra",,,,,,,,,,"NN0748*01",,"100","99",2022-11-23,
126,2022-11-23 18:59:51,2022-11-23 19:06:04,90846142,"2022-02","Quercus alba",,,,,,,,,"CC4955*03",,,"100","50",2022-11-21,
127,2022-11-23 19:06:35,2022-11-23 19:08:13,90846142,"2022-02","Ulmus americana",,,,,,,,,,,"CC6943*01","100","99",2022-11-21,
128,2022-11-23 23:46:58,2022-11-23 23:47:53,97881554,"2022-03","Acer rubrum","CC1719*01",,,,,,,,,,,"100","100",2022-11-23,
129,2022-11-23 23:47:57,2022-11-23 23:49:01,97881554,"2022-03","Ulmus americana",,,,,,,,,,,"CC4653*01","100","100",2022-11-23,
130,2022-11-24 11:39:05,2022-11-24 11:40:16,19282695,"2022-02","Acer rubrum","CC2943*03",,,,,,,,,,,"0","0",2022-11-23,
131,2022-11-24 11:40:20,2022-11-24 11:40:54,19282695,"2022-02","Pinus strobus",,,,,,,"CC5067*02",,,,,"0","0",2022-11-23,
132,2022-11-24 15:20:10,2022-11-24 15:20:49,34911777,"2022-03","Acer saccharum",,"CC4694*01",,,,,,,,,,"100","100",2022-11-23,
133,2022-11-24 15:31:26,2022-11-24 15:34:08,67257484,"2022-02","Quercus alba",,,,,,,,,"CC4955*02",,,"100","90",2022-11-24,
134,2022-11-24 18:29:34,2022-11-24 18:33:24,96618404,"2022-03","Platanus occidentalis",,,,,,,,"CC0402*01",,,,"99","94",2022-11-22,
135,2022-11-24 18:33:29,2022-11-24 18:34:47,96618404,"2022-03","Ostrya virginiana",,,,,,"CC1320*01",,,,,,"100","100",2022-11-22,
136,2022-11-24 19:15:35,2022-11-24 19:16:09,51159262,"2022-02","Cornus florida",,,"CC0549*01",,,,,,,,,"100","100",2022-11-21,
137,2022-11-24 19:16:12,2022-11-24 19:16:58,51159262,"2022-02","Ostrya virginiana",,,,,,"20110263*01",,,,,,"100","100",2022-11-21,
138,2022-11-24 20:13:38,2022-11-24 20:14:29,68402273,"2022-02","Ostrya virginiana",,,,,,"20070191*01",,,,,,"0","100",2022-11-23,
139,2022-11-24 20:14:33,2022-11-24 20:15:12,68402273,"2022-02","Ulmus americana",,,,,,,,,,,"CC5425*16","0","100",2022-11-23,
140,2022-11-24 20:40:51,2022-11-24 20:55:32,73314073,"2022-03","Ostrya virginiana",,,,,,"20070191*03",,,,,,"100","98",2022-11-21,
141,2022-11-24 20:55:43,2022-11-24 20:56:29,73314073,"2022-03","Ulmus americana",,,,,,,,,,,"CC6943*01","100","96",2022-11-21,
142,2022-11-24 21:25:30,2022-11-24 21:26:09,18245948,"2022-02","Acer rubrum","CC2943*01",,,,,,,,,,,"0","100",2022-11-22,
143,2022-11-24 21:26:12,2022-11-24 21:26:41,18245948,"2022-02","Platanus occidentalis",,,,,,,,"CC0402*01",,,,"100","90",2022-11-22,
144,2022-11-24 23:22:34,2022-11-24 23:23:40,68254839,"2022-03","Fagus grandifolia/sylvatica",,,,"CC0242*01",,,,,,,,"100","80",2022-11-23,
145,2022-11-24 23:23:45,2022-11-24 23:25:57,68254839,"2022-03","Ulmus americana",,,,,,,,,,,"CC5459*02","100","100",2022-11-24,
146,2022-11-24 23:28:26,2022-11-24 23:29:38,69492639,"2022-02","Fagus grandifolia/sylvatica",,,,"CC0139*01",,,,,,,,"100","90",2022-11-21,
147,2022-11-24 23:29:42,2022-11-24 23:30:21,69492639,"2022-02","Ulmus americana",,,,,,,,,,,"CC4656*01","100","100",2022-11-22,
148,2022-11-25 11:10:37,2022-11-25 11:20:47,88350518,"2022-03","Fagus grandifolia/sylvatica",,,,"20130268*02",,,,,,,,"100","15",2022-11-21,
149,2022-11-25 11:21:11,2022-11-25 11:24:36,88350518,"2022-03","Fagus grandifolia/sylvatica",,,,"CC0182*01",,,,,,,,"100","1",2022-11-21,
150,2022-11-25 11:16:28,2022-11-25 11:27:21,78028695,"2022-03","Acer saccharum",,"CC4423*01",,,,,,,,,,"100","0",2022-11-21,"n/a"
151,2022-11-25 11:27:26,2022-11-25 11:31:09,78028695,"2022-03","Ostrya virginiana",,,,,,"CC1648*01",,,,,,"100","0",2022-11-21,"n/a"
152,2022-11-25 12:27:33,2022-11-25 12:28:17,11820518,"2022-03","Ulmus americana",,,,,,,,,,,"CC6405*01","100","100",2022-11-22,
153,2022-11-25 12:28:21,2022-11-25 12:28:57,11820518,"2022-03","Acer rubrum","CC6281*02",,,,,,,,,,,"100","92",2022-11-22,
154,2022-11-25 13:20:16,2022-11-25 13:23:25,46913803,"2022-02","Ulmus americana",,,,,,,,,,,"CC6943*01","100","99",2022-11-23,
155,2022-11-25 13:23:38,2022-11-25 13:25:00,46913803,"2022-02","Quercus alba",,,,,,,,,"CC4955*01",,,"100","57",2022-11-23,
156,2022-11-25 13:28:36,2022-11-25 13:32:24,90533663,"2022-03","Fagus grandifolia/sylvatica",,,,"CC1623*01",,,,,,,,"90","78",2022-11-21,"More of the leaves started to change color. There was also a lot of leaves that have fallen. Other that that, nothing else happened with the tree."
157,2022-11-25 13:32:28,2022-11-25 13:34:58,90533663,"2022-03","Pinus strobus",,,,,,,"CC5067*01",,,,,"1","24",2022-11-21,"My tree has lost some leaves, and the leaves still attached to the tree are still green. I couldn't find any leaves attached to the tree that were a different color. Apart from that, nothing else has happened."
158,2022-11-25 13:38:27,2022-11-25 13:42:58,59898294,"2022-02","Cornus florida",,,"CC2938*01",,,,,,,,,"100","98",2022-11-24,
159,2022-11-25 13:43:02,2022-11-25 13:44:31,59898294,"2022-02","Pinus strobus",,,,,,,"CC5067*02",,,,,"8","8",2022-11-25,
160,2022-11-25 14:11:20,2022-11-25 14:13:06,76686867,"2022-03","Ulmus americana",,,,,,,,,,,"CC6546*02","100","100",2022-11-21,
161,2022-11-25 14:13:09,2022-11-25 14:13:57,76686867,"2022-03","Metasequoia glyptostroboides",,,,,"20060244*12",,,,,,,"100","98",2022-11-21,
162,2022-11-25 23:21:19,2022-11-25 23:22:52,43406379,"2022-03","Pinus strobus",,,,,,,"98P136*01",,,,,"27","31",2022-11-22,
163,2022-11-25 23:23:00,2022-11-25 23:24:33,43406379,"2022-03","Platanus occidentalis",,,,,,,,"CC2662*01",,,,"100","80",2022-11-22,
164,2022-11-26 12:23:30,2022-11-26 12:24:00,75753705,"2022-03","Pinus strobus",,,,,,,"CC6484*01",,,,,"5","5",2022-11-21,
165,2022-11-26 12:24:03,2022-11-26 12:24:37,75753705,"2022-03","Acer rubrum","CC6341*01",,,,,,,,,,,"100","98",2022-11-21,
166,2022-11-26 13:06:02,2022-11-26 13:09:28,19245875,"2022-03","Acer saccharum",,"CC6259*01",,,,,,,,,,"100","0",2022-11-21,
167,2022-11-26 13:09:34,2022-11-26 13:10:55,19245875,"2022-03","Fagus grandifolia/sylvatica",,,,"CC0302*01",,,,,,,,"100","3",2022-11-21,
168,2022-11-26 14:25:20,2022-11-26 14:26:09,57452899,"2022-03","Pinus strobus",,,,,,,"CC4676*01",,,,,"5","0",2022-11-23,
169,2022-11-26 14:26:37,2022-11-26 14:27:24,57452899,"2022-03","Quercus alba",,,,,,,,,"CC1059*01",,,"100","99",2022-11-23,
170,2022-11-26 14:28:17,2022-11-26 14:29:38,15144606,"2022-03","Quercus rubra",,,,,,,,,,"98P021*03",,"100","80",2022-11-24,
171,2022-11-26 14:29:41,2022-11-26 14:30:22,15144606,"2022-03","Quercus rubra",,,,,,,,,,"CC0288*01",,"99","65",2022-11-24,
172,2022-11-26 17:11:50,2022-11-26 17:16:55,72670152,"2022-02","Pinus strobus",,,,,,,"CC4636*02",,,,,"0","5",2022-11-22,
