"ID","Start_time","Completion_time","StudentID","Last_modified_time","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharinum","Accession_Acer_saccharum","Accession_Cercis_canadensis","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Fagus_sylvatica","Accession_Gymnocladus_dioicius","Accession_Liriodendron_tulipifera","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_macrocarpa","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
20,2025-10-22 14:20:17,2025-10-22 14:20:49,37886702,,"2025-02","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*05",,,,,,,,,,"50","45",2025-10-22,
21,2025-10-22 14:33:33,2025-10-22 14:36:51,13153435,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC1628*01",,,,,,,,,,,,,,"73","5",2025-10-22,
22,2025-10-22 14:36:59,2025-10-22 14:38:38,13153435,,"2025-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC6645*01",,,,,"7","4",2025-10-22,
23,2025-10-22 15:47:31,2025-10-22 15:50:31,68248188,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC4653*01","50","50",2025-10-22,
24,2025-10-22 15:50:37,2025-10-22 15:51:23,68248188,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC4168*01",,,,,,,,,,"75","50",2025-10-22,
25,2025-10-22 15:56:58,2025-10-22 15:57:36,93606185,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC0959*01",,,,,,,,,,,,,"90","50",2025-10-22,
26,2025-10-22 15:57:41,2025-10-22 15:58:15,93606185,,"2025-01","Fagus grandifolia (American beech)",,,,,,"CC0242*01",,,,,,,,,,,,"20","20",2025-10-22,
27,2025-10-22 16:45:25,2025-10-22 16:46:27,93243925,,"2025-05","Quercus alba (white oak)",,,,,,,,,,,,,,"CC0239*01",,,,"80","5",2025-10-22,
28,2025-10-22 16:46:45,2025-10-22 16:47:56,93243925,,"2025-05","Fagus grandifolia (American beech)",,,,,,"CC0169*01",,,,,,,,,,,,"20","7",2025-10-22,
29,2025-10-22 16:48:35,2025-10-22 16:49:32,25421874,,"2025-02","Cornus florida (eastern flowering dogwood)",,,,,"CC0549*01",,,,,,,,,,,,,"90","30",2025-10-22,
30,2025-10-22 17:13:46,2025-10-22 17:14:37,79243802,,"2025-02","Acer rubrum (red maple)","CC1719*02",,,,,,,,,,,,,,,,,"99","12",2025-10-22,
31,2025-10-22 17:14:42,2025-10-22 17:16:31,79243802,,"2025-02","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6859*01","85","10",2025-10-22,
32,2025-10-22 17:27:22,2025-10-22 17:28:17,94130489,,"2025-05","Acer saccharum (sugar maple)",,,"CC6259*04",,,,,,,,,,,,,,,"95","15",2025-10-22,
33,2025-10-22 17:28:46,2025-10-22 17:29:42,94130489,,"2025-05","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6397*02","50","25",2025-10-22,
34,2025-10-22 17:44:10,2025-10-22 17:45:51,13429418,,"2025-02","Fagus grandifolia (American beech)",,,,,,"CC0242*01",,,,,,,,,,,,"7","5",2025-10-22,
35,2025-10-22 17:45:54,2025-10-22 17:48:59,13429418,,"2025-02","Fagus grandifolia (American beech)",,,,,,"CC0255*01",,,,,,,,,,,,"7","5",2025-10-22,
36,2025-10-22 17:51:26,2025-10-22 17:52:34,23285748,,"2025-04","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC6645*01",,,,,"15","20",2025-10-22,"Somewhat difficult to discern between Green and Not Green"
37,2025-10-22 17:52:36,2025-10-22 17:53:35,23285748,,"2025-04","Cercis canadensis (eastern redbud)",,,,"CC1628*01",,,,,,,,,,,,,,"50","35",2025-10-22,
38,2025-10-22 18:03:26,2025-10-22 18:06:34,34829206,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*05",,,,,,,,,,"5","2",2025-10-20,
39,2025-10-22 18:06:43,2025-10-22 18:07:34,34829206,,"2025-01","Cercis canadensis (eastern redbud)",,,,"98P065*04",,,,,,,,,,,,,,"2","0",2025-10-20,
40,2025-10-22 20:10:21,2025-10-22 20:14:02,20130885,,"2025-03","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090257*06",,,,,,,"100","75",2025-10-22,
41,2025-10-22 20:14:11,2025-10-22 20:15:54,20130885,,"2025-03","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090257*04",,,,,,,"100","99",2025-10-22,
42,2025-10-22 21:12:08,2025-10-22 21:13:26,59274782,,"2025-02","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC7326*01",,,"70","45",2025-10-22,
43,2025-10-22 21:13:34,2025-10-22 21:14:18,59274782,,"2025-02","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*07",,,,,,,,,"48","45",2025-10-22,
44,2025-10-22 21:40:53,2025-10-22 21:42:51,78315248,,"2025-04","Acer rubrum (red maple)","CC1719*01",,,,,,,,,,,,,,,,,"75","7",2025-10-22,
45,2025-10-22 21:43:15,2025-10-22 21:43:58,78315248,,"2025-04","Cornus florida (eastern flowering dogwood)",,,,,"CC1720*01",,,,,,,,,,,,,"95","5",2025-10-22,
46,2025-10-22 21:58:34,2025-10-22 22:04:02,44186858,,"2025-03","Acer rubrum (red maple)","20100048*07",,,,,,,,,,,,,,,,,"85","5",2025-10-22,
47,2025-10-22 22:04:07,2025-10-22 22:07:06,44186858,,"2025-03","Acer rubrum (red maple)","20100048*09",,,,,,,,,,,,,,,,,"65","5",2025-10-22,
48,2025-10-22 22:45:10,2025-10-22 22:46:52,52781317,,"2025-05","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20110263*01",,,,,,,"95","45",2025-10-22,
49,2025-10-22 22:46:57,2025-10-22 22:47:43,52781317,,"2025-05","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC4964*01",,,"25","8",2025-10-22,
50,2025-10-23 08:10:12,2025-10-23 08:11:33,20648331,,"2025-01","Acer rubrum (red maple)","CC6250*01",,,,,,,,,,,,,,,,,"50","60",2025-10-22,
51,2025-10-23 08:11:37,2025-10-23 08:12:40,20648331,,"2025-01","Acer saccharum (sugar maple)",,,"CC6259*03",,,,,,,,,,,,,,,"100","70",2025-10-22,
52,2025-10-23 08:49:18,2025-10-23 08:51:31,35495623,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"98N048*07",,,,,,,,,"100","96",2025-10-22,
53,2025-10-23 08:51:38,2025-10-23 08:52:43,35495623,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC1059*01",,,,"5","7",2025-10-22,
54,2025-10-23 09:27:52,2025-10-23 09:31:10,61394823,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC6021*01",,,,,,,,,,,,,,"80","75",2025-10-23,
55,2025-10-23 09:27:45,2025-10-23 09:33:11,61394823,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*01",,,,,,,,,"20","40",2025-10-23,
56,2025-10-23 09:28:37,2025-10-23 09:33:16,66872137,,"2025-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC4185*01",,,,,,,,"0","15",2025-10-23,
57,2025-10-23 09:33:19,2025-10-23 09:35:22,66872137,,"2025-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC3963*01",,,,,,,,"0","15",2025-10-23,
58,2025-10-23 09:35:31,2025-10-23 09:46:13,61539554,,"2025-02","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*02",,,,"20","10",2025-10-23,
59,2025-10-23 09:46:17,2025-10-23 09:51:14,61539554,,"2025-02","Pinus strobus (eastern white pine)",,,,,,,,,,,,"CC5067*02",,,,,,"5","9",2025-10-23,
60,2025-10-23 09:53:37,2025-10-23 09:55:53,48230931,,"2025-05","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090303*02",,,,,,,"80","60",2025-10-23,"N/A"
61,2025-10-23 09:56:25,2025-10-23 09:58:14,88114555,,"2025-03","Cornus florida (eastern flowering dogwood)",,,,,"CC7298*01",,,,,,,,,,,,,"85","10",2025-10-23,
62,2025-10-23 09:55:59,2025-10-23 09:59:05,48230931,,"2025-05","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*02",,,,,,,,,"60","40",2025-10-23,"N/A"
63,2025-10-23 09:58:23,2025-10-23 10:00:13,88114555,,"2025-03","Cornus florida (eastern flowering dogwood)",,,,,"CC7298*02",,,,,,,,,,,,,"100","45",2025-10-23,
64,2025-10-23 10:05:51,2025-10-23 10:06:42,43256879,,"2025-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC3963*01",,,,,,,,"10","5",2025-10-23,
65,2025-10-23 10:06:45,2025-10-23 10:07:32,43256879,,"2025-02","Cercis canadensis (eastern redbud)",,,,"CC8324*01",,,,,,,,,,,,,,"30","15",2025-10-23,
66,2025-10-23 10:16:57,2025-10-23 10:20:09,87543414,,"2025-02","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6270*01","90","50",2025-10-22,
67,2025-10-23 10:20:15,2025-10-23 10:21:30,87543414,,"2025-02","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6397*02","50","80",2025-10-22,
68,2025-10-23 10:27:16,2025-10-23 10:28:26,60365844,,"2025-01","Acer saccharinum (silver maple)",,"CC0014*01",,,,,,,,,,,,,,,,"80","30",2025-10-22,
69,2025-10-23 10:25:41,2025-10-23 10:29:24,91123543,,"2025-05","Pinus strobus (eastern white pine)",,,,,,,,,,,,"CC4611*01",,,,,,"5","10",2025-10-23,
70,2025-10-23 10:28:28,2025-10-23 10:29:59,60365844,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC4912*01",,,"0","4",2025-10-22,
71,2025-10-23 10:29:34,2025-10-23 10:31:05,91123543,,"2025-05","Cercis canadensis (eastern redbud)",,,,"90P133*02",,,,,,,,,,,,,,"50","25",2025-10-23,
72,2025-10-23 10:58:44,2025-10-23 11:00:48,62092035,,"2025-03","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*01",,,,,,,"100","95",2025-10-23,"none"
73,2025-10-23 11:02:54,2025-10-23 11:04:34,62092035,,"2025-03","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*02",,,,,,,"30","70",2025-10-23,"none"
74,2025-10-23 11:08:29,2025-10-23 11:09:29,44589511,,"2025-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC4185*01",,,,,,,,"2","2",2025-10-23,"No change in tree observed"
75,2025-10-23 11:09:31,2025-10-23 11:10:04,44589511,,"2025-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC4184*01",,,,,,,,"15","5",2025-10-23,"2 dead branches on top"
76,2025-10-23 11:26:32,2025-10-23 11:26:49,70416096,,"2025-03","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC6645*01",,,,,"15","7",2025-10-23,
77,2025-10-23 11:26:56,2025-10-23 11:27:29,70416096,,"2025-03","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6631*01",,,,"95","10",2025-10-23,
78,2025-10-23 11:34:00,2025-10-23 11:35:02,65905740,,"2025-04","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC8292*01",,,"12","12",2025-10-23,
79,2025-10-23 11:35:05,2025-10-23 11:37:02,65905740,,"2025-04","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0272*01",,,,,,,,,,"13","13",2025-10-23,
80,2025-10-23 11:45:48,2025-10-23 11:47:10,26755720,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC7298*02",,,,,,,,,,,,,"100","55",2025-10-23,
81,2025-10-23 11:47:13,2025-10-23 11:48:12,26755720,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC7306*01",,"20","20",2025-10-23,
82,2025-10-23 11:50:50,2025-10-23 11:51:36,58122098,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC2203*01",,,,,,,,,,,,,,"27","30",2025-10-23,
83,2025-10-23 11:50:47,2025-10-23 11:54:51,58122098,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC2203*01",,,,,,,,,,,,,,"45","38",2025-10-23,
84,2025-10-23 12:08:08,2025-10-23 12:10:00,68391751,,"2025-02","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090257*03",,,,,,,"100","90",2025-10-23,
85,2025-10-23 12:10:03,2025-10-23 12:10:54,68391751,,"2025-02","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090257*04",,,,,,,"100","99",2025-10-23,
86,2025-10-23 12:19:54,2025-10-23 12:24:12,56670870,,"2025-02","Cercis canadensis (eastern redbud)",,,,"20030863*02",,,,,,,,,,,,,,"15","20",2025-10-23,
87,2025-10-23 12:24:16,2025-10-23 12:24:49,56670870,,"2025-02","Cornus florida (eastern flowering dogwood)",,,,,"CC2202*01",,,,,,,,,,,,,"95","25",2025-10-23,
88,2025-10-23 12:56:47,2025-10-23 12:58:35,65334310,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090169*06",,,,,,,,,"10","20",2025-10-23,
89,2025-10-23 13:01:59,2025-10-23 13:03:54,65334310,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"94N379*07",,"20","10",2025-10-23,
90,2025-10-23 13:28:25,2025-10-23 13:29:31,42471164,,"2025-04","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20060244*14",,,,,,,,"5","5",2025-10-23,
91,2025-10-23 13:27:44,2025-10-23 13:29:37,84006188,,"2025-04","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*03","15","13",2025-10-22,
92,2025-10-23 13:29:35,2025-10-23 13:30:03,42471164,,"2025-04","Pinus strobus (eastern white pine)",,,,,,,,,,,,"CC6484*01",,,,,,"5","5",2025-10-23,
93,2025-10-23 13:30:22,2025-10-23 13:31:06,42471164,,"2025-04","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20060244*14",,,,,,,,"5","10",2025-10-23,"re-uploading data for this tree, previously uploaded incorrect image for tree."
94,2025-10-23 13:29:40,2025-10-23 13:31:45,84006188,,"2025-04","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090169*06",,,,,,,,,"12","12",2025-10-23,
95,2025-10-23 13:28:19,2025-10-23 13:32:00,95027716,,"2025-02","Acer saccharinum (silver maple)",,"CC0007*01",,,,,,,,,,,,,,,,"50","10",2025-10-23,
96,2025-10-23 13:32:10,2025-10-23 13:33:03,95027716,,"2025-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC0074*01",,,,,,,,"5","0",2025-10-23,
97,2025-10-23 14:06:51,2025-10-23 14:09:40,76537520,,"2025-03","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20080508*01",,,,,,,,"50","70",2025-10-23,
98,2025-10-23 14:09:47,2025-10-23 14:10:23,76537520,,"2025-03","Liriodendron tulipifera (tulip tree)",,,,,,,,,"98N048*07",,,,,,,,,"50","20",2025-10-23,
99,2025-10-23 14:18:13,2025-10-23 14:19:24,49853518,,"2025-05","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC0389*01",,,,,,,,,,"50","73",2025-10-23,
100,2025-10-23 14:20:54,2025-10-23 14:22:10,49853518,,"2025-05","Fagus grandifolia (American beech)",,,,,,"CC0242*01",,,,,,,,,,,,"30","25",2025-10-23,
101,2025-10-23 14:37:34,2025-10-23 14:39:04,40275363,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6546*02","75","35",2025-10-23,
102,2025-10-23 14:38:14,2025-10-23 14:39:22,41729827,,"2025-03","Acer saccharum (sugar maple)",,,"CC6259*02",,,,,,,,,,,,,,,"99","40",2025-10-23,
103,2025-10-23 14:38:23,2025-10-23 14:39:46,51442783,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC2534*01",,,,,,,,,,"70","2",2025-10-23,
104,2025-10-23 14:39:49,2025-10-23 14:40:37,51442783,,"2025-01","Acer rubrum (red maple)","20100048*07",,,,,,,,,,,,,,,,,"85","2",2025-10-23,
105,2025-10-23 14:39:30,2025-10-23 14:40:39,41729827,,"2025-03","Acer saccharum (sugar maple)",,,"CC6259*03",,,,,,,,,,,,,,,"92","30",2025-10-23,
106,2025-10-23 14:42:59,2025-10-23 14:43:48,40275363,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20230040*01",,,,,,,,,"10","15",2025-10-23,
107,2025-10-23 14:42:04,2025-10-23 14:43:58,77648711,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC6272*01",,,,,,,,,,,,,"100","98.5",2025-10-23,
108,2025-10-23 14:44:28,2025-10-23 14:45:20,37068759,,"2025-02","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*02",,,,,,,,,"60","25",2025-10-23,
109,2025-10-23 14:44:06,2025-10-23 14:45:37,77648711,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6270*01","85","80",2025-10-23,
110,2025-10-23 14:45:24,2025-10-23 14:46:10,37068759,,"2025-02","Cornus florida (eastern flowering dogwood)",,,,,"CC1849*01",,,,,,,,,,,,,"90","60",2025-10-23,
111,2025-10-23 14:48:20,2025-10-23 14:49:13,42305066,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"20160323*01",,,,,,,,,,,,,"99","85",2025-10-23,
112,2025-10-23 14:49:18,2025-10-23 14:49:54,42305066,,"2025-01","Fagus sylvatica (European beech)",,,,,,,"CC0190*01",,,,,,,,,,,"0","0",2025-10-23,
113,2025-10-23 14:49:24,2025-10-23 14:50:21,94809732,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*03",,,,"70","40",2025-10-23,
114,2025-10-23 14:50:25,2025-10-23 14:51:28,94809732,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*02",,,,"75","45",2025-10-23,
115,2025-10-23 14:34:14,2025-10-23 15:05:32,46856884,,"2025-03","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC1666*01",,,,,"55","13",2025-10-23,
116,2025-10-23 15:05:36,2025-10-23 15:07:32,46856884,,"2025-03","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"CC9244*01",,,,,,,"98","37",2025-10-23,
117,2025-10-23 15:24:52,2025-10-23 15:26:23,30008078,,"2025-04","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090169*06",,,,,,,,,"40","45",2025-10-22,
118,2025-10-23 15:26:31,2025-10-23 15:27:38,30008078,,"2025-04","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*03","50","35",2025-10-22,
119,2025-10-23 15:32:22,2025-10-23 15:33:41,50173194,,"2025-03","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20000146*03",,,,,,,,"45","60",2025-10-22,
120,2025-10-23 15:33:44,2025-10-23 15:34:31,50173194,,"2025-03","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC7326*01",,,"65","15",2025-10-22,
121,2025-10-23 15:34:17,2025-10-23 15:35:48,30454992,,"2025-05","Cornus florida (eastern flowering dogwood)",,,,,"CC1741*01",,,,,,,,,,,,,"60","15",2025-10-23,
122,2025-10-23 15:35:59,2025-10-23 15:36:36,30454992,,"2025-05","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*06",,,,,,,,,"0","5",2025-10-23,
123,2025-10-23 15:33:11,2025-10-23 15:37:00,92512460,,"2025-02","Acer saccharum (sugar maple)",,,"CC5899*02",,,,,,,,,,,,,,,"90","54",2025-10-23,
124,2025-10-23 15:37:05,2025-10-23 15:39:47,92512460,,"2025-02","Cornus florida (eastern flowering dogwood)",,,,,"CC1720*02",,,,,,,,,,,,,"50","40",2025-10-23,
125,2025-10-23 15:46:02,2025-10-23 15:48:38,40297815,,"2025-04","Liriodendron tulipifera (tulip tree)",,,,,,,,,"NN0374*01",,,,,,,,,"25","25",2025-10-23,
126,2025-10-23 15:48:47,2025-10-23 15:49:57,40297815,,"2025-04","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090303*01",,,,,,,"90","50",2025-10-23,
127,2025-10-23 15:50:16,2025-10-23 15:50:54,10004292,,"2025-03","Acer rubrum (red maple)","CC1719*01",,,,,,,,,,,,,,,,,"100","12",2025-10-23,
128,2025-10-23 15:50:56,2025-10-23 15:51:32,10004292,,"2025-03","Acer rubrum (red maple)","CC1719*02",,,,,,,,,,,,,,,,,"100","12",2025-10-23,
129,2025-10-23 16:04:28,2025-10-23 16:06:09,86394925,,"2025-04","Acer rubrum (red maple)","CC1719*02",,,,,,,,,,,,,,,,,"99.9","24",2025-10-23,
130,2025-10-23 16:06:12,2025-10-23 16:07:50,86394925,,"2025-04","Acer saccharinum (silver maple)",,"CC1729*01",,,,,,,,,,,,,,,,"14","19",2025-10-23,
131,2025-10-23 16:21:38,2025-10-23 16:22:37,21333529,,"2025-03","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC4168*01",,,,,,,,,,"50","0",2025-10-23,
132,2025-10-23 16:22:40,2025-10-23 16:23:03,21333529,,"2025-03","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC4653*01","45","0",2025-10-23,
133,2025-10-23 16:26:22,2025-10-23 16:27:03,45939744,,"2025-05","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC0016*01",,,,,"5","2",2025-10-23,
134,2025-10-23 16:25:54,2025-10-23 16:27:04,80766010,,"2025-02","Cercis canadensis (eastern redbud)",,,,"CC1407*01",,,,,,,,,,,,,,"85","20",2025-10-23,
135,2025-10-23 16:27:07,2025-10-23 16:27:41,45939744,,"2025-05","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20150640*07",,,,,,,,,"40","45",2025-10-23,
136,2025-10-23 16:30:44,2025-10-23 16:34:47,18457870,,"2025-05","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5425*16","40","25",2025-10-23,
137,2025-10-23 16:34:50,2025-10-23 16:35:57,18457870,,"2025-05","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*04",,,,,,,"50","30",2025-10-22,
138,2025-10-23 16:39:16,2025-10-23 16:40:44,80766010,,"2025-02","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*01",,,,,,,,,,"60","5",2025-10-24,
139,2025-10-23 16:54:34,2025-10-23 16:56:57,75019965,,"2025-04","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC4983*01",,,,,"20","22",2025-10-22,
140,2025-10-23 16:57:55,2025-10-23 16:58:42,75019965,,"2025-04","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20030465*01",,,"80","50",2025-10-22,
141,2025-10-23 16:57:50,2025-10-23 16:58:52,78099181,,"2025-03","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0275*01",,,,,,,,,,"70","50",2025-10-23,
