"ID","Start_time","Completion_time","StudentID","Last_modified_time","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharinum","Accession_Acer_saccharum","Accession_Cercis_canadensis","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Fagus_sylvatica","Accession_Gymnocladus_dioicius","Accession_Liriodendron_tulipifera","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_macrocarpa","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
1052,2025-09-22 13:20:55,2025-09-22 13:21:50,32547172,,"2025-01","Pinus strobus (eastern white pine)",,,,,,,,,,,,"98P136*01",,,,,,"0","30",2025-09-19,
303,2025-09-18 17:39:33,2025-09-18 17:41:13,65334310,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"94N379*07",,"2","0",2025-09-18,
631,2025-09-20 19:48:58,2025-09-20 19:51:05,65334310,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090169*06",,,,,,,,,"10","10",2025-09-20,
888,2025-09-21 23:53:39,2025-09-21 23:56:14,38415246,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20150640*06",,,,,,,,,"52","12",2025-09-19,
889,2025-09-21 23:56:18,2025-09-21 23:57:38,38415246,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20000146*03",,,,,,,,"62","44",2025-09-19,
920,2025-09-22 07:44:30,2025-09-22 07:49:27,61394823,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC6021*01",,,,,,,,,,,,,,"30","20",2025-09-21,
921,2025-09-22 07:44:28,2025-09-22 07:50:59,61394823,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*01",,,,,,,,,"15","15",2025-09-21,
312,2025-09-18 18:18:06,2025-09-18 18:21:02,20648331,,"2025-01","Acer rubrum (red maple)","CC6250*01",,,,,,,,,,,,,,,,,"30","10",2025-09-17,
313,2025-09-18 18:21:13,2025-09-18 18:22:38,20648331,,"2025-01","Acer saccharum (sugar maple)",,,"CC6259*03",,,,,,,,,,,,,,,"15","0",2025-09-17,
335,2025-09-18 21:37:06,2025-09-18 21:41:41,51714269,,"2025-01","Acer rubrum (red maple)","CC2943*01",,,,,,,,,,,,,,,,,"15","5",2025-09-18,
336,2025-09-18 21:41:49,2025-09-18 21:43:00,51714269,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC2925*01",,,,,,,,,,,,,,"20","10",2025-09-18,
22,2025-09-15 16:34:24,2025-09-15 16:37:41,15795348,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC7326*01",,,"20","10",2025-09-15,
23,2025-09-15 16:38:30,2025-09-15 16:39:22,15795348,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC7306*01",,"7","4",2025-09-15,
1109,2025-09-23 18:34:18,2025-09-23 18:34:58,60946726,,"2025-01","Acer saccharum (sugar maple)",,,"CC5899*02",,,,,,,,,,,,,,,"30","0",2025-09-21,
1078,2025-09-22 16:32:55,2025-09-22 16:47:59,17779198,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6283*01","15","30",2025-09-21,
1079,2025-09-22 16:48:04,2025-09-22 16:49:23,17779198,,"2025-01","Acer rubrum (red maple)","CC6341*01",,,,,,,,,,,,,,,,,"10","5",2025-09-21,
629,2025-09-20 19:20:34,2025-09-20 19:22:59,19008705,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6405*01","4","13",2025-09-20,
630,2025-09-20 19:23:57,2025-09-20 19:26:56,19008705,,"2025-01","Acer rubrum (red maple)","CC6250*01",,,,,,,,,,,,,,,,,"40","10",2025-09-20,
1097,2025-09-23 11:24:56,2025-09-23 11:25:45,15084729,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC3954*01",,,,,,,,,,"10","10",2025-09-21,"Forgot to add these, I am now caught up however!"
1098,2025-09-23 11:25:48,2025-09-23 11:26:47,15084729,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20130271*01",,,,,,,,,"10","10",2025-09-21,"I am now caught up."
381,2025-09-19 11:31:47,2025-09-19 11:33:41,32798040,,"2025-01","Acer saccharinum (silver maple)",,"CC6826*01",,,,,,,,,,,,,,,,"15","10",2025-09-19,
382,2025-09-19 11:33:44,2025-09-19 11:35:05,32798040,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC0959*01",,,,,,,,,,,,,"20","25",2025-09-19,
881,2025-09-21 22:56:29,2025-09-21 23:37:41,20214268,,"2025-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC1666*01",,,,,"95","2",2025-09-18,
886,2025-09-21 23:50:24,2025-09-21 23:52:28,20214268,,"2025-01","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"CC9198*01",,,,,,,"5","4",2025-09-21,
851,2025-09-21 22:27:02,2025-09-21 22:28:10,31518054,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC7298*02",,,,,,,,,,,,,"33","10",2025-09-17,
853,2025-09-21 22:28:13,2025-09-21 22:29:26,31518054,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*07",,,,,,,,,"15","50",2025-09-17,
827,2025-09-21 20:58:01,2025-09-21 20:59:35,80809527,,"2025-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC1210*01",,,,,"15","7",2025-09-21,
829,2025-09-21 21:00:06,2025-09-21 21:00:50,80809527,,"2025-01","Pinus strobus (eastern white pine)",,,,,,,,,,,,"CC4676*01",,,,,,"0","0",2025-09-21,
572,2025-09-20 15:12:16,2025-09-20 15:13:51,78422356,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*01",,,,,,,,,,"20","5",2025-09-16,
574,2025-09-20 15:13:54,2025-09-20 15:15:35,78422356,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20050339*04",,,"10","10",2025-09-16,
1135,2025-09-29 17:37:18,2025-09-29 17:38:54,98132008,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6631*01",,,,"10","10",2025-09-28,
1136,2025-09-29 17:38:57,2025-09-29 17:39:41,98132008,,"2025-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC6645*01",,,,,"10","25",2025-09-28,
125,2025-09-17 14:18:02,2025-09-17 14:19:59,42224119,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6631*01",,,,"5","0",2025-09-17,"Tree does not have tag"
126,2025-09-17 14:20:35,2025-09-17 14:21:40,42224119,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0276*01",,,,,,,,,,"5","0",2025-09-17,
72,2025-09-16 15:33:12,2025-09-16 15:36:02,30882350,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6397*02","5","0",2025-09-16,
73,2025-09-16 15:36:08,2025-09-16 15:39:14,30882350,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6390*01",,,,"2","1",2025-09-16,
276,2025-09-18 15:15:02,2025-09-18 15:16:44,51442783,,"2025-01","Acer rubrum (red maple)","20100048*07",,,,,,,,,,,,,,,,,"30","5",2025-09-18,
277,2025-09-18 15:16:48,2025-09-18 15:17:53,51442783,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC2534*01",,,,,,,,,,"15","5",2025-09-18,
44,2025-09-16 11:22:00,2025-09-16 11:23:05,68248188,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC4653*01","5","2",2025-09-16,
45,2025-09-16 11:23:10,2025-09-16 11:24:20,68248188,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC4168*01",,,,,,,,,,"0","2",2025-09-16,
825,2025-09-21 20:50:08,2025-09-21 20:52:32,91534264,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4600*01",,,,"0","5",2025-09-20,
826,2025-09-21 20:52:35,2025-09-21 20:54:03,91534264,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"20080059*15",,"8","3",2025-09-20,
515,2025-09-19 23:42:23,2025-09-20 00:15:16,53544262,,"2025-01","Acer rubrum (red maple)","CC2943*01",,,,,,,,,,,,,,,,,"35","5",2025-09-19,
516,2025-09-20 00:15:31,2025-09-20 00:19:14,53544262,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC2938*01",,,,,,,,,,,,,"10","15",2025-09-19,
687,2025-09-20 22:53:23,2025-09-20 22:54:50,55689954,,"2025-01","Acer rubrum (red maple)","CC6281*01",,,,,,,,,,,,,,,,,"20","10",2025-09-18,"Majority of the autumn coloring is towards the top of the tree"
688,2025-09-20 22:54:59,2025-09-20 22:56:17,55689954,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20230040*01",,,,,,,,,"35","20",2025-09-18,
397,2025-09-19 12:27:01,2025-09-19 12:28:22,75409051,,"2025-01","Fagus grandifolia (American beech)",,,,,,"CC6260*01",,,,,,,,,,,,"15","20",2025-09-19,
399,2025-09-19 12:29:00,2025-09-19 12:30:04,75409051,,"2025-01","Acer saccharum (sugar maple)",,,"CC6259*02",,,,,,,,,,,,,,,"20","15",2025-09-19,
869,2025-09-21 23:03:32,2025-09-21 23:04:32,99851566,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5425*06","6","12",2025-09-21,
870,2025-09-21 23:04:52,2025-09-21 23:05:49,99851566,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5425*07","4","11",2025-09-21,
723,2025-09-21 12:38:13,2025-09-21 12:39:03,73861464,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC6272*01",,,,,,,,,,,,,"75","15",2025-09-21,
725,2025-09-21 12:39:06,2025-09-21 12:41:03,73861464,,"2025-01","Fagus grandifolia (American beech)",,,,,,"CC6260*01",,,,,,,,,,,,"0","5",2025-09-21,
259,2025-09-18 14:44:30,2025-09-18 14:46:33,42305066,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"20160323*01",,,,,,,,,,,,,"75","2",2025-09-18,
260,2025-09-18 14:46:36,2025-09-18 14:47:26,42305066,,"2025-01","Fagus sylvatica (European beech)",,,,,,,"CC0190*01",,,,,,,,,,,"2","0",2025-09-18,
1134,2025-09-29 13:12:18,2025-09-29 17:30:46,87787733,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC2202*01",,,,,,,,,,,,,"5","20",2025-09-23,
1137,2025-09-29 17:31:35,2025-09-29 17:41:22,87787733,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC2203*01",,,,,,,,,,,,,,"5","30",2025-09-23,
766,2025-09-21 16:12:02,2025-09-21 16:16:32,76840014,,"2025-01","Acer saccharum (sugar maple)",,,"CC6527*01",,,,,,,,,,,,,,,"2","7",2025-09-21,
767,2025-09-21 16:16:36,2025-09-21 16:19:46,76840014,,"2025-01","Cercis canadensis (eastern redbud)",,,,"90P133*01",,,,,,,,,,,,,,"10","3",2025-09-21,
491,2025-09-19 18:58:33,2025-09-19 19:00:29,70305225,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*06",,,,,,,,,"5","5",2025-09-19,"N/A"
492,2025-09-19 19:00:37,2025-09-19 19:02:03,70305225,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC6927*01",,,,,,,,,,"30","5",2025-09-19,"N/A"
488,2025-09-19 18:47:16,2025-09-19 18:48:36,95657760,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"CC0901*01",,,,,,,,,"5","5",2025-09-16,
489,2025-09-19 18:48:40,2025-09-19 18:50:18,95657760,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6249*01","5","5",2025-09-19,
566,2025-09-20 14:51:38,2025-09-20 14:54:15,39946992,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"CC0901*01",,,,,,,,,"20","5",2025-09-18,
568,2025-09-20 14:54:20,2025-09-20 14:56:56,39946992,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20150640*06",,,,,,,,,"40","5",2025-09-18,
1045,2025-09-22 12:18:08,2025-09-22 12:21:50,96728363,,"2025-01","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"CC9244*01",,,,,,,"40","20",2025-09-22,
1046,2025-09-22 12:21:54,2025-09-22 12:23:25,96728363,,"2025-01","Acer saccharum (sugar maple)",,,"CC4694*01",,,,,,,,,,,,,,,"25","20",2025-09-22,
819,2025-09-21 20:20:39,2025-09-21 20:21:37,60625213,,"2025-01","Acer saccharum (sugar maple)",,,"CC6259*01",,,,,,,,,,,,,,,"1","0",2025-09-17,
820,2025-09-21 20:21:41,2025-09-21 20:23:23,60625213,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6397*02","20","13",2025-09-17,
149,2025-09-17 17:03:47,2025-09-17 17:05:24,82326836,,"2025-01","Acer saccharum (sugar maple)",,,"CC6527*01",,,,,,,,,,,,,,,"5","1",2025-09-17,
150,2025-09-17 17:05:27,2025-09-17 17:06:07,82326836,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC1407*01",,,,,,,,,,,,,,"35","2",2025-09-17,
560,2025-09-20 14:33:33,2025-09-20 14:37:11,78411918,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC1741*01",,,,,,,,,,,,,"25","12",2025-09-20,
561,2025-09-20 14:37:22,2025-09-20 14:39:34,78411918,,"2025-01","Acer saccharum (sugar maple)",,,"CC6403*01",,,,,,,,,,,,,,,"12","2",2025-09-20,
414,2025-09-19 13:28:21,2025-09-19 13:30:24,50708475,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6249*01","5","50",2025-09-19,
417,2025-09-19 13:30:30,2025-09-19 13:31:41,50708475,,"2025-01","Acer saccharum (sugar maple)",,,"CC6394*01",,,,,,,,,,,,,,,"10","25",2025-09-19,
360,2025-09-19 10:05:37,2025-09-19 10:07:21,69195315,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC4184*01",,,,,,,,"5","5",2025-09-19,
361,2025-09-19 10:07:29,2025-09-19 10:09:17,69195315,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC3963*01",,,,,,,,"0","0",2025-09-19,
804,2025-09-21 19:14:46,2025-09-21 19:21:53,28489634,,"2025-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC0370*01",,,,,"3","8",2025-09-21,"None"
805,2025-09-21 19:21:56,2025-09-21 19:23:22,28489634,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC0357*01",,,,,,,,"5","10",2025-09-21,"None"
209,2025-09-18 11:49:54,2025-09-18 11:55:30,58122098,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC2203*01",,,,,,,,,,,,,,"5","15",2025-09-18,
211,2025-09-18 11:55:33,2025-09-18 11:58:38,58122098,,"2025-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"NN0374*01",,,,,,,,,"15","2",2025-09-18,
485,2025-09-19 18:13:47,2025-09-19 18:15:36,43180189,,"2025-01","Acer saccharinum (silver maple)",,"CC6826*01",,,,,,,,,,,,,,,,"30","10",2025-09-19,
486,2025-09-19 18:15:43,2025-09-19 18:16:17,43180189,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC1849*01",,,,,,,,,,,,,"50","10",2025-09-19,
9,2025-09-15 10:41:28,2025-09-15 10:44:21,81161368,,"2025-01","Cercis canadensis (eastern redbud)",,,,"CC1407*01",,,,,,,,,,,,,,"20","10",2025-09-15,
10,2025-09-15 10:44:27,2025-09-15 10:46:28,81161368,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC1402*01",,,,,,,,,,,,,"5","5",2025-09-15,
1121,2025-09-26 14:27:54,2025-09-26 14:29:01,42905359,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20000146*03",,,,,,,,"50","10",2025-09-21,
1122,2025-09-26 14:29:04,2025-09-26 14:29:47,42905359,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*03","5","0",2025-09-21,
1030,2025-09-22 11:53:17,2025-09-22 11:57:55,64464541,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6859*01","8","10",2025-09-18,
1031,2025-09-22 11:57:58,2025-09-22 11:58:54,64464541,,"2025-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6651*01",,,,"14","20",2025-09-18,
879,2025-09-21 23:20:04,2025-09-21 23:21:50,91353340,,"2025-01","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090303*01",,,,,,,"15","20",2025-09-21,
880,2025-09-21 23:21:54,2025-09-21 23:22:41,91353340,,"2025-01","Acer saccharinum (silver maple)",,"CC1729*01",,,,,,,,,,,,,,,,"10","5",2025-09-21,
1115,2025-09-25 10:06:09,2025-09-25 10:07:13,15479082,,"2025-01","Acer saccharinum (silver maple)",,"CC5989*01",,,,,,,,,,,,,,,,"0","0",2025-09-22,
499,2025-09-19 20:31:34,2025-09-19 20:35:31,74589030,,"2025-01","Acer rubrum (red maple)","CC1719*01",,,,,,,,,,,,,,,,,"5","0",2025-09-18,"N/a"
500,2025-09-19 20:35:35,2025-09-19 20:37:20,74589030,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"91P205*01",,"0","0",2025-09-18,"N/a"
124,2025-09-17 14:06:52,2025-09-17 14:07:43,22614213,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC1126*01",,,,,,,,"0","15",2025-09-17,
169,2025-09-17 21:09:42,2025-09-17 21:10:11,22614213,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC1126*01",,,,,,,,"0","1",2025-09-17,
585,2025-09-20 16:27:28,2025-09-20 16:29:54,47220910,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20090214*02",,,"6","11",2025-09-19,
586,2025-09-20 16:30:35,2025-09-20 16:32:52,47220910,,"2025-01","Acer rubrum (red maple)","CC8185*03",,,,,,,,,,,,,,,,,"58","59",2025-09-19,
619,2025-09-20 19:05:44,2025-09-20 19:07:25,34829206,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*05",,,,,,,,,,"5","0",2025-09-17,
620,2025-09-20 19:07:29,2025-09-20 19:08:55,34829206,,"2025-01","Cercis canadensis (eastern redbud)",,,,"98P065*04",,,,,,,,,,,,,,"25","5",2025-09-17,
476,2025-09-19 17:17:14,2025-09-19 17:22:15,97795332,,"2025-01","Cercis canadensis (eastern redbud)",,,,"20030863*02",,,,,,,,,,,,,,"2","1",2025-09-19,
477,2025-09-19 17:22:24,2025-09-19 17:24:20,97795332,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*01",,,,,,,,,,"5","2",2025-09-16,
580,2025-09-20 15:59:56,2025-09-20 16:01:13,95494733,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"NN0749*01",,"40","30",2025-09-19,
582,2025-09-20 16:01:16,2025-09-20 16:04:39,95494733,,"2025-01","Acer rubrum (red maple)","20100048*12",,,,,,,,,,,,,,,,,"100","50",2025-09-19,
806,2025-09-21 18:39:09,2025-09-21 19:36:18,18878146,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC4944*01",,"0","0",2025-09-21,
807,2025-09-21 19:36:30,2025-09-21 19:38:09,18878146,,"2025-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6943*01","0","5",2025-09-21,
530,2025-09-20 11:56:34,2025-09-20 11:58:03,70763452,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20070507*05",,,"10","10",2025-09-20,
531,2025-09-20 11:58:10,2025-09-20 11:59:05,70763452,,"2025-01","Fagus grandifolia (American beech)",,,,,,"CC0182*01",,,,,,,,,,,,"5","5",2025-09-20,
1145,2025-10-06 10:33:48,2025-10-06 10:35:12,92522186,,"2025-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"94N379*17",,"2","3",2025-09-17,"Re-uploading, was originally submitted in the wrong week’s form"
1146,2025-10-06 10:35:16,2025-10-06 10:36:40,92522186,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0272*01",,,,,,,,,,"9","2",2025-09-17,"Re-uploading, was originally submitted in the wrong week’s form"
1129,2025-09-29 10:37:33,2025-09-29 10:39:13,21549179,,"2025-01","Cornus florida (eastern flowering dogwood)",,,,,"CC1402*01",,,,,,,,,,,,,"3","3",2025-09-21,
1130,2025-09-29 10:39:17,2025-09-29 10:40:21,21549179,,"2025-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC0597*01",,,,,"5","5",2025-09-22,
156,2025-09-17 17:56:11,2025-09-17 17:57:43,77402723,,"2025-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"20060244*04",,,,,,,,"0","0",2025-09-17,
243,2025-09-17 17:58:45,2025-09-18 13:51:18,77402723,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0274*01",,,,,,,,,,"0","5",2025-09-17,
389,2025-09-19 11:45:38,2025-09-19 11:47:16,43719553,,"2025-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC4168*01",,,,,,,,,,"15","20",2025-09-18,
392,2025-09-19 11:47:19,2025-09-19 11:49:08,43719553,,"2025-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20070507*05",,,"20","25",2025-09-19,
333,2025-09-18 21:23:12,2025-09-18 21:25:13,77462700,,"2025-01","Cercis canadensis (eastern redbud)",,,,"98P065*04",,,,,,,,,,,,,,"10","5",2025-09-18,
334,2025-09-18 21:25:18,2025-09-18 21:26:08,77462700,,"2025-01","Fagus grandifolia (American beech)",,,,,,"CC1245*01",,,,,,,,,,,,"5","35",2025-09-18,
711,2025-09-21 02:24:59,2025-09-21 03:00:37,34341187,,"2025-01","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*01",,,,,,,"0","0",2025-09-18,
