"ID","Start_time","Completion_time","StudentID","Last_modified_time","SectionID","Tree_species","Accession_Acer_rubrum","Accession_Acer_saccharinum","Accession_Acer_saccharum","Accession_Cercis_canadensis","Accession_Cornus_florida","Accession_Fagus_grandifolia","Accession_Fagus_sylvatica","Accession_Gymnocladus_dioicius","Accession_Liriodendron_tulipifera","Accession_Metasequoia_glyptostroboides","Accession_Ostrya_virginiana","Accession_Pinus_strobus","Accession_Platanus_occidentalis","Accession_Quercus_alba","Accession_Quercus_macrocarpa","Accession_Quercus_rubra","Accession_Ulmus_americana","Percent_color","Percent_fallen","Photo_date","Comments"
11,2024-09-09 15:27:27,2024-09-09 15:31:22,40633623,,"2024-02","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC4672*01",,,,,0,0,2024-09-09,
12,2024-09-09 17:14:45,2024-09-09 17:17:01,96027519,,"2024-02","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC5971*01",,,,,0,0,2024-09-09,
13,2024-09-09 17:17:03,2024-09-09 17:18:24,96027519,,"2024-02","Cornus florida (eastern flowering dogwood)",,,,,"CC1720*01",,,,,,,,,,,,,45,45,2024-09-09,
14,2024-09-09 18:21:18,2024-09-09 18:25:29,19680252,,"2024-02","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*07",,,,,,,,,2,2,2024-09-09,
15,2024-09-09 18:25:33,2024-09-09 18:27:05,19680252,,"2024-02","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"20040568*01",,,,,,,,,,3,3,2024-09-09,
16,2024-09-09 19:24:26,2024-09-09 19:24:58,61885708,,"2024-02","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20230040*01",,,,,,,,,0,0,2024-09-09,"none"
17,2024-09-09 19:25:02,2024-09-09 19:26:04,61885708,,"2024-02","Fagus grandifolia (American beech)",,,,,,"CC6328*01",,,,,,,,,,,,0,0,2024-09-09,"none"
18,2024-09-09 21:28:39,2024-09-09 21:35:52,34680716,,"2024-02","Fagus grandifolia (American beech)",,,,,,"CC1623*01",,,,,,,,,,,,0,0,2024-09-09,
19,2024-09-09 21:35:56,2024-09-09 21:36:38,34680716,,"2024-02","Cercis canadensis (eastern redbud)",,,,"CC1628*01",,,,,,,,,,,,,,0,0,2024-09-09,
20,2024-09-10 00:00:44,2024-09-10 00:01:53,27988718,,"2024-02","Acer saccharinum (silver maple)",,"CC0014*01",,,,,,,,,,,,,,,,0,0,2024-09-09,
21,2024-09-10 00:02:09,2024-09-10 00:03:17,27988718,,"2024-02","Acer saccharinum (silver maple)",,"CC0015*01",,,,,,,,,,,,,,,,0,0,2024-09-09,
22,2024-09-10 07:59:13,2024-09-10 08:01:04,96931862,,"2024-01","Acer saccharinum (silver maple)",,"CC4532*01",,,,,,,,,,,,,,,,10,10,2024-09-10,
23,2024-09-10 08:01:13,2024-09-10 08:02:08,96931862,,"2024-01","Acer saccharinum (silver maple)",,"CC4536*01",,,,,,,,,,,,,,,,10,10,2024-09-10,
24,2024-09-10 10:21:24,2024-09-10 10:22:41,69993096,,"2024-01","Fagus grandifolia (American beech)",,,,,,"CC6328*01",,,,,,,,,,,,0,0,2024-09-10,"na"
25,2024-09-10 10:22:44,2024-09-10 10:23:23,69993096,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20230040*01",,,,,,,,,0,0,2024-09-10,"na"
26,2024-09-10 11:22:16,2024-09-10 11:25:31,11530281,,"2024-08","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*03",,,,,,,0,0,2024-09-10,
27,2024-09-10 11:25:37,2024-09-10 11:27:29,11530281,,"2024-08","Cornus florida (eastern flowering dogwood)",,,,,"CC1720*03",,,,,,,,,,,,,10,10,2024-09-10,
28,2024-09-10 11:54:43,2024-09-10 11:57:59,13182478,,"2024-08","Cercis canadensis (eastern redbud)",,,,"CC8324*01",,,,,,,,,,,,,,0,0,2024-09-10,
29,2024-09-10 11:58:03,2024-09-10 11:59:33,13182478,,"2024-08","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6943*01",0,0,2024-09-09,
30,2024-09-10 12:24:39,2024-09-10 12:27:37,21464935,,"2024-02","Cercis canadensis (eastern redbud)",,,,"CC6021*01",,,,,,,,,,,,,,2,2,2024-09-10,
31,2024-09-10 12:27:48,2024-09-10 12:29:07,21464935,,"2024-02","Acer rubrum (red maple)","CC2943*03",,,,,,,,,,,,,,,,,1,1,2024-09-10,
32,2024-09-10 15:54:22,2024-09-10 15:59:43,20701911,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*02",5,5,2024-09-10,
33,2024-09-10 15:59:50,2024-09-10 16:03:47,20701911,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*03",20,20,2024-09-10,"Tag is bent up."
34,2024-09-10 16:03:10,2024-09-10 16:06:32,31298557,,"2024-08","Pinus strobus (eastern white pine)",,,,,,,,,,,,"CC4636*02",,,,,,0,0,2024-09-09,
35,2024-09-10 16:06:36,2024-09-10 16:07:27,31298557,,"2024-08","Cercis canadensis (eastern redbud)",,,,"90P133*01",,,,,,,,,,,,,,0,0,2024-09-09,
36,2024-09-10 16:25:03,2024-09-10 16:26:40,78175626,,"2024-02","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6249*01",0,0,2024-09-10,"the tree tag is still snapped in half this week."
37,2024-09-10 16:26:46,2024-09-10 16:27:42,78175626,,"2024-02","Acer saccharum (sugar maple)",,,"CC6394*01",,,,,,,,,,,,,,,0,0,2024-09-10,
38,2024-09-10 16:59:09,2024-09-10 17:06:44,57437424,,"2024-01","Acer rubrum (red maple)","CC6250*01",,,,,,,,,,,,,,,,,0,0,2024-09-09,
39,2024-09-10 17:06:50,2024-09-10 17:07:53,57437424,,"2024-01","Acer saccharum (sugar maple)",,,"CC6403*01",,,,,,,,,,,,,,,0,0,2024-09-09,
40,2024-09-10 17:21:31,2024-09-10 17:28:47,55408260,,"2024-01","Acer rubrum (red maple)","20100046-07",,,,,,,,,,,,,,,,,0,0,2024-09-09,
41,2024-09-10 18:37:17,2024-09-10 18:42:17,22097845,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0274*01",,,,,,,,,,0,0,2024-09-09,
42,2024-09-10 18:42:39,2024-09-10 18:44:14,22097845,,"2024-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC8292*01",,,0,0,2024-09-09,
43,2024-09-10 19:11:30,2024-09-10 19:14:50,19459670,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0272*01",,,,,,,,,,0,0,2024-09-09,
44,2024-09-10 19:14:57,2024-09-10 19:15:19,19459670,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0273*01",,,,,,,,,,0,0,2024-09-09,
45,2024-09-10 19:28:50,2024-09-10 19:33:39,91002481,,"2024-02","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC6645*01",,,,,0,0,2024-09-09,
46,2024-09-10 19:33:46,2024-09-10 19:38:53,91002481,,"2024-02","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6631*01",,,,3,3,2024-09-09,
47,2024-09-10 19:48:19,2024-09-10 19:54:19,77771206,,"2024-01","Cercis canadensis (eastern redbud)",,,,"20230403*01",,,,,,,,,,,,,,1,1,2024-09-10,"They look the same as last week"
48,2024-09-10 19:54:23,2024-09-10 19:56:09,77771206,,"2024-01","Cercis canadensis (eastern redbud)",,,,"20230403*02",,,,,,,,,,,,,,0,0,2024-09-10,
49,2024-09-10 23:05:03,2024-09-10 23:07:44,47254491,,"2024-02","Acer saccharinum (silver maple)",,"CC1061*01",,,,,,,,,,,,,,,,15,15,2024-09-10,
50,2024-09-10 23:07:47,2024-09-10 23:12:32,47254491,,"2024-02","Acer saccharinum (silver maple)",,"CC9876*01",,,,,,,,,,,,,,,,10,10,2024-09-10,
51,2024-09-11 09:03:34,2024-09-11 09:06:28,97593876,,"2024-02","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20130271*01",,,,,,,,,2,2,2024-09-10,
52,2024-09-11 09:06:56,2024-09-11 09:08:25,97593876,,"2024-02","Fagus grandifolia (American beech)",,,,,,"CC1245*01",,,,,,,,,,,,4,4,2024-09-10,
53,2024-09-11 09:43:25,2024-09-11 09:46:26,92916098,,"2024-01","Cercis canadensis (eastern redbud)",,,,"CC2925*01",,,,,,,,,,,,,,0,0,2024-09-11,
54,2024-09-11 09:46:30,2024-09-11 09:47:39,92916098,,"2024-01","Cornus florida (eastern flowering dogwood)",,,,,"CC2938*01",,,,,,,,,,,,,50,50,2024-09-11,
55,2024-09-11 10:55:39,2024-09-11 10:57:33,76481270,,"2024-01","Cercis canadensis (eastern redbud)",,,,"CC0179*01",,,,,,,,,,,,,,0,0,2024-09-10,
56,2024-09-11 10:57:37,2024-09-11 10:58:42,76481270,,"2024-01","Acer saccharinum (silver maple)",,"CC0007*01",,,,,,,,,,,,,,,,0,0,2024-09-10,
57,2024-09-11 11:06:06,2024-09-11 11:15:17,39654485,,"2024-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC0357*01",,,,,,,,0,0,2024-09-10,
58,2024-09-11 11:15:21,2024-09-11 11:18:28,39654485,,"2024-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC1024*01",,,,,,,,0,0,2024-09-10,
59,2024-09-11 11:18:30,2024-09-11 11:19:48,39654485,,"2024-01","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC0357*01",,,,,,,,0,0,2024-09-10,"This is the correct upload, submitted the wrong photo previously"
60,2024-09-11 11:21:23,2024-09-11 11:23:32,68158369,,"2024-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC4980*01",,,0,0,2024-09-09,
61,2024-09-11 11:23:36,2024-09-11 11:24:50,68158369,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*02",,,,,,,,,0,0,2024-09-09,
62,2024-09-11 11:41:54,2024-09-11 11:45:07,68093698,,"2024-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC7326*01",,,15,15,2024-09-11,
63,2024-09-11 11:46:45,2024-09-11 11:47:43,68093698,,"2024-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC4983*03",,,,,5,5,2024-09-11,
64,2024-09-11 12:18:08,2024-09-11 12:20:23,16523198,,"2024-02","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*01",,,,4,4,2024-09-11,
65,2024-09-11 12:20:34,2024-09-11 12:21:37,16523198,,"2024-02","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*02",,,,0,0,2024-09-11,
66,2024-09-11 12:26:51,2024-09-11 12:29:09,81904528,,"2024-02","Acer rubrum (red maple)","CC2943*02",,,,,,,,,,,,,,,,,3,3,2024-09-11,
67,2024-09-11 12:29:18,2024-09-11 12:29:54,81904528,,"2024-02","Cercis canadensis (eastern redbud)",,,,"CC2925*01",,,,,,,,,,,,,,0,0,2024-09-11,
68,2024-09-11 12:42:05,2024-09-11 12:44:07,73414642,,"2024-08","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC0286*01",,0,0,2024-09-11,
69,2024-09-11 12:44:26,2024-09-11 12:45:52,73414642,,"2024-08","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC0288*01",,0,0,2024-09-11,
70,2024-09-11 12:42:28,2024-09-11 12:57:13,19801852,,"2024-02","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20150640*06",,,,,,,,,8,8,2024-09-11,"It's hard to know how many leaves have fallen because of the lawn services."
71,2024-09-11 12:57:30,2024-09-11 12:59:10,19801852,,"2024-02","Cornus florida (eastern flowering dogwood)",,,,,"CC0959*01",,,,,,,,,,,,,80,80,2024-09-11,
72,2024-09-11 13:14:02,2024-09-11 13:17:29,85159147,,"2024-02","Metasequoia glyptostroboides (dawn-redwood)",,,,,,,,,,"CC3963*01",,,,,,,,1,1,2024-09-11,
73,2024-09-11 13:17:35,2024-09-11 13:19:08,85159147,,"2024-02","Cercis canadensis (eastern redbud)",,,,"CC8324*01",,,,,,,,,,,,,,5,5,2024-09-11,
74,2024-09-11 13:37:54,2024-09-11 13:41:14,62848685,,"2024-01","Acer saccharinum (silver maple)",,"CC9722*01",,,,,,,,,,,,,,,,0,0,2024-09-11,
75,2024-09-11 13:37:26,2024-09-11 13:42:16,61110108,,"2024-08","Cornus florida (eastern flowering dogwood)",,,,,"CC2938*01",,,,,,,,,,,,,40,40,2024-09-11,
76,2024-09-11 13:41:51,2024-09-11 13:42:57,62848685,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5425*06",10,10,2024-09-11,
77,2024-09-11 13:42:20,2024-09-11 13:43:59,61110108,,"2024-08","Acer rubrum (red maple)","CC2943*01",,,,,,,,,,,,,,,,,5,5,2024-09-11,
78,2024-09-11 13:44:03,2024-09-11 13:54:51,46195599,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC0389*01",,,,,,,,,,5,5,2024-09-11,
79,2024-09-11 13:54:56,2024-09-11 13:57:29,46195599,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*07",,,,,,,,,4,4,2024-09-11,
80,2024-09-11 13:14:35,2024-09-11 14:12:40,31444975,,"2024-02","Acer saccharum (sugar maple)",,,"CC6527*01",,,,,,,,,,,,,,,0,0,2024-09-11,"none"
81,2024-09-11 14:12:45,2024-09-11 14:13:53,31444975,,"2024-02","Acer saccharum (sugar maple)",,,"CC4423*01",,,,,,,,,,,,,,,0,0,2024-09-11,"none"
82,2024-09-11 14:26:28,2024-09-11 14:27:37,93004546,,"2024-02","Acer saccharum (sugar maple)",,,"CC5899*02",,,,,,,,,,,,,,,5,5,2024-09-10,
83,2024-09-11 14:27:40,2024-09-11 14:28:49,93004546,,"2024-02","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*01",,,,0,0,2024-09-12,
84,2024-09-11 14:22:06,2024-09-11 14:28:51,10037600,,"2024-02","Acer saccharum (sugar maple)",,,"CC6527*01",,,,,,,,,,,,,,,2,2,2024-09-09,
85,2024-09-11 14:29:39,2024-09-11 14:30:59,10037600,,"2024-02","Acer saccharum (sugar maple)",,,"CC6530*01",,,,,,,,,,,,,,,0,0,2024-09-09,
86,2024-09-11 14:56:52,2024-09-11 14:58:38,82330988,,"2024-01","Acer saccharum (sugar maple)",,,"CC6403*01",,,,,,,,,,,,,,,5,5,2024-09-10,
87,2024-09-11 14:58:44,2024-09-11 14:59:46,82330988,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6397*02",10,10,2024-09-10,
88,2024-09-11 15:00:40,2024-09-11 15:02:49,74188171,,"2024-02","Acer rubrum (red maple)","CC6250*01",,,,,,,,,,,,,,,,,2,2,2024-09-11,
89,2024-09-11 15:00:28,2024-09-11 15:03:00,45574830,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC3954*01",,,,,,,,,,0,0,2024-09-11,
90,2024-09-11 15:02:55,2024-09-11 15:03:35,74188171,,"2024-02","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6390*01",,,,0,0,2024-09-11,
91,2024-09-11 15:03:04,2024-09-11 15:04:36,45574830,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC4662*01",5,5,2024-09-11,
92,2024-09-11 15:05:03,2024-09-11 15:08:16,97739031,,"2024-02","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"91P205*01",,0,0,2024-09-11,"This photo was taken on the same day, but 2 hours earlier than my first photo."
93,2024-09-11 15:08:20,2024-09-11 15:10:05,97739031,,"2024-02","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*02",0,0,2024-09-11,"This photo was taken on the same day, but 2 hours earlier than my initial photo"
94,2024-09-11 15:19:02,2024-09-11 15:20:55,99078518,,"2024-02","Acer rubrum (red maple)","CC1719*01",,,,,,,,,,,,,,,,,3,3,2024-09-11,
95,2024-09-11 15:21:00,2024-09-11 15:22:03,99078518,,"2024-02","Acer saccharinum (silver maple)",,"CC1729*01",,,,,,,,,,,,,,,,5,5,2024-09-11,
96,2024-09-11 15:08:11,2024-09-11 15:29:35,15183293,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC4653*01",0,0,2024-09-10,
97,2024-09-11 15:29:39,2024-09-11 15:30:27,15183293,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20130271*01",,,,,,,,,0,0,2024-09-10,
98,2024-09-11 16:04:37,2024-09-11 16:08:54,10985601,,"2024-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*01",,,,1,1,2024-09-11,
99,2024-09-11 16:07:05,2024-09-11 16:09:10,41728953,,"2024-08","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*04",,,,,,,5,5,2024-09-11,"N/A"
100,2024-09-11 16:09:19,2024-09-11 16:10:19,41728953,,"2024-08","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5425*16",2,2,2024-09-10,"N/A"
101,2024-09-11 16:09:13,2024-09-11 16:10:42,10985601,,"2024-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*02",,,,0,0,2024-09-11,
102,2024-09-11 16:24:20,2024-09-11 16:27:41,47173315,,"2024-08","Quercus alba (white oak)",,,,,,,,,,,,,,"CC4955*01",,,,0,0,2024-09-10,
103,2024-09-11 16:27:54,2024-09-11 16:28:39,47173315,,"2024-08","Acer saccharum (sugar maple)",,,"CC6530*01",,,,,,,,,,,,,,,0,0,2024-09-10,
104,2024-09-11 16:28:33,2024-09-11 16:29:43,33394057,,"2024-02","Cercis canadensis (eastern redbud)",,,,"CC2203*01",,,,,,,,,,,,,,0,0,2024-09-11,
105,2024-09-11 16:29:47,2024-09-11 16:33:17,33394057,,"2024-02","Cornus florida (eastern flowering dogwood)",,,,,"CC2202*01",,,,,,,,,,,,,70,70,2024-09-11,
106,2024-09-11 16:49:19,2024-09-11 16:56:32,54700118,,"2024-01","Acer rubrum (red maple)","CC2943*03",,,,,,,,,,,,,,,,,1,1,2024-09-11,
107,2024-09-11 16:53:21,2024-09-11 16:58:02,80410122,,"2024-01","Acer saccharinum (silver maple)",,"CC9722*01",,,,,,,,,,,,,,,,0,0,2024-09-10,
108,2024-09-11 16:56:36,2024-09-11 16:58:45,54700118,,"2024-01","Cercis canadensis (eastern redbud)",,,,"CC6021*01",,,,,,,,,,,,,,3,3,2024-09-11,
109,2024-09-11 16:58:13,2024-09-11 16:59:47,80410122,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"NN0272*01",,,,,,,,,,0,0,2024-09-10,
110,2024-09-11 16:56:06,2024-09-11 17:02:23,67704566,,"2024-01","Fagus grandifolia (American beech)",,,,,,"CC0139*01",,,,,,,,,,,,15,15,2024-09-11,"Tree is next to construction zone"
111,2024-09-11 17:02:35,2024-09-11 17:03:49,67704566,,"2024-01","Cercis canadensis (eastern redbud)",,,,"98P065*04",,,,,,,,,,,,,,15,15,2024-09-11,
112,2024-09-11 16:59:42,2024-09-11 17:06:15,40715640,,"2024-01","Platanus occidentalis (sycamore)",,,,,,,,,,,,,"CC6645*01",,,,,0.2,0.2,2024-09-11,"N/A"
113,2024-09-11 17:06:21,2024-09-11 17:08:57,40715640,,"2024-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6631*01",,,,0,0,2024-09-11,"N/A"
114,2024-09-11 17:12:55,2024-09-11 17:16:23,14913081,,"2024-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"94N379*07",,0,0,2024-09-11,
115,2024-09-11 17:16:26,2024-09-11 17:17:27,14913081,,"2024-01","Acer rubrum (red maple)","CC8185*03",,,,,,,,,,,,,,,,,5,5,2024-09-11,
116,2024-09-11 17:14:51,2024-09-11 17:20:48,10339598,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*01",,,,,,,,,95,95,2024-09-11,
117,2024-09-11 17:21:12,2024-09-11 17:22:54,10339598,,"2024-01","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"CC6602*02",,,3,3,2024-09-11,
118,2024-09-11 17:23:02,2024-09-11 17:23:40,10339598,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20120053*01",,,,,,,,,6,6,2024-09-11,"Disregard last entry"
119,2024-09-11 18:04:31,2024-09-11 18:11:34,91179587,,"2024-01","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC5459*03",5,5,2024-09-11,
120,2024-09-11 18:08:17,2024-09-11 18:11:35,91454412,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC0209*01",,,,,,,,,,2,2,2024-09-11,
121,2024-09-11 18:11:39,2024-09-11 18:12:18,91454412,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC0272*01",,,,,,,,,,2,2,2024-09-11,
122,2024-09-11 18:11:41,2024-09-11 18:35:47,91179587,,"2024-01","Cornus florida (eastern flowering dogwood)",,,,,"CC7298*02",,,,,,,,,,,,,50,50,2024-09-11,
123,2024-09-11 19:06:55,2024-09-11 19:08:33,50880779,,"2024-01","Acer saccharinum (silver maple)",,"CC9722*01",,,,,,,,,,,,,,,,10,10,2024-09-11,
124,2024-09-11 19:08:40,2024-09-11 19:09:40,50880779,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090169*06",,,,,,,,,4,4,2024-09-11,
125,2024-09-11 19:50:42,2024-09-11 19:52:29,10184548,,"2024-02","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20070191*01",,,,,,,20,20,2024-09-11,
126,2024-09-11 20:01:48,2024-09-11 20:03:07,10184548,,"2024-02","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"CC4944*01",,5,5,2024-09-11,
127,2024-09-11 20:09:26,2024-09-11 20:10:34,20035018,,"2024-01","Gymnocladus dioicius (Kentucky coffee-tree)",,,,,,,,"CC2534*01",,,,,,,,,,0,0,2024-09-11,
128,2024-09-11 20:10:38,2024-09-11 20:11:33,20035018,,"2024-01","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"94N379*07",,0,0,2024-09-11,
129,2024-09-11 20:08:52,2024-09-11 20:13:45,46514186,,"2024-02","Cornus florida (eastern flowering dogwood)",,,,,"CC6272*01",,,,,,,,,,,,,5,5,2024-09-11,
130,2024-09-11 20:14:01,2024-09-11 20:15:22,46514186,,"2024-02","Ulmus americana (American elm)",,,,,,,,,,,,,,,,,"CC6283*01",6,6,2024-09-11,
131,2024-09-11 20:15:05,2024-09-11 20:18:00,18701704,,"2024-02","Quercus rubra (red oak)",,,,,,,,,,,,,,,,"94N379*17",,0,0,2024-09-11,
132,2024-09-11 20:22:45,2024-09-11 20:28:57,11474872,,"2024-01","Quercus alba (white oak)",,,,,,,,,,,,,,"CC6390*01",,,,0,0,2024-09-11,"N/A"
133,2024-09-11 20:29:08,2024-09-11 20:31:01,11474872,,"2024-01","Fagus grandifolia (American beech)",,,,,,"CC6260*01",,,,,,,,,,,,0,0,2024-09-11,"N/A"
134,2024-09-11 20:59:19,2024-09-11 21:02:52,87160896,,"2024-01","Cornus florida (eastern flowering dogwood)",,,,,"CC0959*01",,,,,,,,,,,,,12,12,2024-09-10,
135,2024-09-11 21:03:29,2024-09-11 21:04:28,87160896,,"2024-01","Liriodendron tulipifera (tulip tree)",,,,,,,,,"20090398*07",,,,,,,,,0,0,2024-09-11,
136,2024-09-11 21:00:39,2024-09-11 21:09:31,53019041,,"2024-02","Acer saccharinum (silver maple)",,"CC6826*01",,,,,,,,,,,,,,,,0,0,2024-09-11,"I took the photo on a different day than last week because last week I was sick and wasn't able to take it when I wanted to."
137,2024-09-11 21:09:35,2024-09-11 21:12:21,53019041,,"2024-02","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20110263*01",,,,,,,0,0,2024-09-11,"I took my photo on a different day than last week because I was sick and wasn't able to take it on my desired day."
138,2024-09-11 21:16:54,2024-09-11 21:17:27,74042103,,"2024-02","Acer saccharum (sugar maple)",,,"CC5899*02",,,,,,,,,,,,,,,0,0,2024-09-11,
139,2024-09-11 21:17:35,2024-09-11 21:37:03,74042103,,"2024-02","Acer rubrum (red maple)","CC6341*01",,,,,,,,,,,,,,,,,0,0,2024-09-10,
140,2024-09-11 21:45:33,2024-09-11 21:46:24,39637426,,"2024-02","Quercus macrocarpa (bur oak)",,,,,,,,,,,,,,,"20090214*02",,,0,0,2024-09-09,
141,2024-09-11 22:32:21,2024-09-11 22:33:44,26373491,,"2024-08","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090257*01",,,,,,,0,0,2024-09-11,
142,2024-09-11 22:33:49,2024-09-11 22:35:34,26373491,,"2024-08","Ostrya virginiana (American hop hornbeam)",,,,,,,,,,,"20090257*02",,,,,,,0,0,2024-09-11,
